run_number,condition_id,replicate,pH,Temp_C,RPM,Inoculum_pct,Sugar_gL,BC_yield_gL
2673,891,3,4.5,30.0,50.0,12.5,20.0,5.745
2674,892,1,4.5,30.0,50.0,12.5,30.0,6.736
2675,892,2,4.5,30.0,50.0,12.5,30.0,6.533
2676,892,3,4.5,30.0,50.0,12.5,30.0,6.702
2677,893,1,4.5,30.0,50.0,12.5,40.0,7.413
2678,893,2,4.5,30.0,50.0,12.5,40.0,7.117
2679,893,3,4.5,30.0,50.0,12.5,40.0,6.478
2680,894,1,4.5,30.0,50.0,12.5,50.0,7.127
2681,894,2,4.5,30.0,50.0,12.5,50.0,7.345
2682,894,3,4.5,30.0,50.0,12.5,50.0,6.938
2683,895,1,4.5,30.0,50.0,12.5,60.0,6.954
2684,895,2,4.5,30.0,50.0,12.5,60.0,6.482
2685,895,3,4.5,30.0,50.0,12.5,60.0,6.259
2686,896,1,4.5,30.0,50.0,15.0,20.0,5.715
2687,896,2,4.5,30.0,50.0,15.0,20.0,5.183
2688,896,3,4.5,30.0,50.0,15.0,20.0,5.608
2689,897,1,4.5,30.0,50.0,15.0,30.0,6.76
2690,897,2,4.5,30.0,50.0,15.0,30.0,5.865
2691,897,3,4.5,30.0,50.0,15.0,30.0,6.042
2692,898,1,4.5,30.0,50.0,15.0,40.0,6.486
2693,898,2,4.5,30.0,50.0,15.0,40.0,6.757
2694,898,3,4.5,30.0,50.0,15.0,40.0,6.673
2695,899,1,4.5,30.0,50.0,15.0,50.0,7.192
2696,899,2,4.5,30.0,50.0,15.0,50.0,7.067
2697,899,3,4.5,30.0,50.0,15.0,50.0,6.939
2698,900,1,4.5,30.0,50.0,15.0,60.0,6.516
2699,900,2,4.5,30.0,50.0,15.0,60.0,6.585
2700,900,3,4.5,30.0,50.0,15.0,60.0,6.234
2701,901,1,4.5,30.0,87.5,5.0,20.0,4.99
2702,901,2,4.5,30.0,87.5,5.0,20.0,4.439
2703,901,3,4.5,30.0,87.5,5.0,20.0,4.984
2704,902,1,4.5,30.0,87.5,5.0,30.0,5.882
2705,902,2,4.5,30.0,87.5,5.0,30.0,5.609
2706,902,3,4.5,30.0,87.5,5.0,30.0,5.501
2707,903,1,4.5,30.0,87.5,5.0,40.0,6.112
2708,903,2,4.5,30.0,87.5,5.0,40.0,5.199
2709,903,3,4.5,30.0,87.5,5.0,40.0,6.085
2710,904,1,4.5,30.0,87.5,5.0,50.0,6.068
2711,904,2,4.5,30.0,87.5,5.0,50.0,6.086
2712,904,3,4.5,30.0,87.5,5.0,50.0,6.298
2713,905,1,4.5,30.0,87.5,5.0,60.0,5.829
2714,905,2,4.5,30.0,87.5,5.0,60.0,5.531
2715,905,3,4.5,30.0,87.5,5.0,60.0,5.81
2716,906,1,4.5,30.0,87.5,7.5,20.0,5.469
2717,906,2,4.5,30.0,87.5,7.5,20.0,5.482
2718,906,3,4.5,30.0,87.5,7.5,20.0,5.495
2719,907,1,4.5,30.0,87.5,7.5,30.0,6.541
2720,907,2,4.5,30.0,87.5,7.5,30.0,5.946
2721,907,3,4.5,30.0,87.5,7.5,30.0,6.299
2722,908,1,4.5,30.0,87.5,7.5,40.0,7.061
2723,908,2,4.5,30.0,87.5,7.5,40.0,6.214
2724,908,3,4.5,30.0,87.5,7.5,40.0,6.75
2725,909,1,4.5,30.0,87.5,7.5,50.0,6.636
2726,909,2,4.5,30.0,87.5,7.5,50.0,6.696
2727,909,3,4.5,30.0,87.5,7.5,50.0,6.547
2728,910,1,4.5,30.0,87.5,7.5,60.0,6.503
2729,910,2,4.5,30.0,87.5,7.5,60.0,7.066
2730,910,3,4.5,30.0,87.5,7.5,60.0,6.196
2731,911,1,4.5,30.0,87.5,10.0,20.0,5.523
2732,911,2,4.5,30.0,87.5,10.0,20.0,5.485
2733,911,3,4.5,30.0,87.5,10.0,20.0,6.334
2734,912,1,4.5,30.0,87.5,10.0,30.0,6.521
2735,912,2,4.5,30.0,87.5,10.0,30.0,6.643
2736,912,3,4.5,30.0,87.5,10.0,30.0,6.537
2737,913,1,4.5,30.0,87.5,10.0,40.0,6.836
2738,913,2,4.5,30.0,87.5,10.0,40.0,7.034
2739,913,3,4.5,30.0,87.5,10.0,40.0,7.788
2740,914,1,4.5,30.0,87.5,10.0,50.0,7.59
2741,914,2,4.5,30.0,87.5,10.0,50.0,6.961
2742,914,3,4.5,30.0,87.5,10.0,50.0,7.381
2743,915,1,4.5,30.0,87.5,10.0,60.0,6.717
2744,915,2,4.5,30.0,87.5,10.0,60.0,6.453
2745,915,3,4.5,30.0,87.5,10.0,60.0,7.235
2746,916,1,4.5,30.0,87.5,12.5,20.0,6.275
2747,916,2,4.5,30.0,87.5,12.5,20.0,6.243
2748,916,3,4.5,30.0,87.5,12.5,20.0,5.818
2749,917,1,4.5,30.0,87.5,12.5,30.0,6.703
2750,917,2,4.5,30.0,87.5,12.5,30.0,6.96
2751,917,3,4.5,30.0,87.5,12.5,30.0,6.86
2752,918,1,4.5,30.0,87.5,12.5,40.0,7.09
2753,918,2,4.5,30.0,87.5,12.5,40.0,6.747
2754,918,3,4.5,30.0,87.5,12.5,40.0,7.232
2755,919,1,4.5,30.0,87.5,12.5,50.0,7.602
2756,919,2,4.5,30.0,87.5,12.5,50.0,6.965
2757,919,3,4.5,30.0,87.5,12.5,50.0,7.479
2758,920,1,4.5,30.0,87.5,12.5,60.0,7.143
2759,920,2,4.5,30.0,87.5,12.5,60.0,7.26
2760,920,3,4.5,30.0,87.5,12.5,60.0,7.294
2761,921,1,4.5,30.0,87.5,15.0,20.0,5.556
2762,921,2,4.5,30.0,87.5,15.0,20.0,5.297
2763,921,3,4.5,30.0,87.5,15.0,20.0,5.601
2764,922,1,4.5,30.0,87.5,15.0,30.0,6.799
2765,922,2,4.5,30.0,87.5,15.0,30.0,6.398
2766,922,3,4.5,30.0,87.5,15.0,30.0,6.356
2767,923,1,4.5,30.0,87.5,15.0,40.0,6.49
2768,923,2,4.5,30.0,87.5,15.0,40.0,7.491
2769,923,3,4.5,30.0,87.5,15.0,40.0,7.231
2770,924,1,4.5,30.0,87.5,15.0,50.0,7.316
2771,924,2,4.5,30.0,87.5,15.0,50.0,7.371
2772,924,3,4.5,30.0,87.5,15.0,50.0,7.261
2773,925,1,4.5,30.0,87.5,15.0,60.0,6.782
2774,925,2,4.5,30.0,87.5,15.0,60.0,6.804
2775,925,3,4.5,30.0,87.5,15.0,60.0,6.73
2776,926,1,4.5,30.0,125.0,5.0,20.0,5.313
2777,926,2,4.5,30.0,125.0,5.0,20.0,4.731
2778,926,3,4.5,30.0,125.0,5.0,20.0,4.445
2779,927,1,4.5,30.0,125.0,5.0,30.0,5.58
2780,927,2,4.5,30.0,125.0,5.0,30.0,5.167
2781,927,3,4.5,30.0,125.0,5.0,30.0,5.871
2782,928,1,4.5,30.0,125.0,5.0,40.0,5.79
2783,928,2,4.5,30.0,125.0,5.0,40.0,6.115
2784,928,3,4.5,30.0,125.0,5.0,40.0,6.273
2785,929,1,4.5,30.0,125.0,5.0,50.0,6.258
2786,929,2,4.5,30.0,125.0,5.0,50.0,6.176
2787,929,3,4.5,30.0,125.0,5.0,50.0,6.153
2788,930,1,4.5,30.0,125.0,5.0,60.0,5.959
2789,930,2,4.5,30.0,125.0,5.0,60.0,5.814
2790,930,3,4.5,30.0,125.0,5.0,60.0,5.849
2791,931,1,4.5,30.0,125.0,7.5,20.0,5.689
2792,931,2,4.5,30.0,125.0,7.5,20.0,5.245
2793,931,3,4.5,30.0,125.0,7.5,20.0,5.055
2794,932,1,4.5,30.0,125.0,7.5,30.0,6.005
2795,932,2,4.5,30.0,125.0,7.5,30.0,6.458
2796,932,3,4.5,30.0,125.0,7.5,30.0,6.339
2797,933,1,4.5,30.0,125.0,7.5,40.0,6.832
2798,933,2,4.5,30.0,125.0,7.5,40.0,6.603
2799,933,3,4.5,30.0,125.0,7.5,40.0,6.836
2800,934,1,4.5,30.0,125.0,7.5,50.0,6.67
2801,934,2,4.5,30.0,125.0,7.5,50.0,6.777
2802,934,3,4.5,30.0,125.0,7.5,50.0,7.122
2803,935,1,4.5,30.0,125.0,7.5,60.0,6.92
2804,935,2,4.5,30.0,125.0,7.5,60.0,6.4
2805,935,3,4.5,30.0,125.0,7.5,60.0,6.435
2806,936,1,4.5,30.0,125.0,10.0,20.0,5.705
2807,936,2,4.5,30.0,125.0,10.0,20.0,6.158
2808,936,3,4.5,30.0,125.0,10.0,20.0,5.139
2809,937,1,4.5,30.0,125.0,10.0,30.0,6.628
2810,937,2,4.5,30.0,125.0,10.0,30.0,6.165
2811,937,3,4.5,30.0,125.0,10.0,30.0,6.372
2812,938,1,4.5,30.0,125.0,10.0,40.0,6.973
2813,938,2,4.5,30.0,125.0,10.0,40.0,6.957
2814,938,3,4.5,30.0,125.0,10.0,40.0,6.926
2815,939,1,4.5,30.0,125.0,10.0,50.0,7.252
2816,939,2,4.5,30.0,125.0,10.0,50.0,7.1
2817,939,3,4.5,30.0,125.0,10.0,50.0,6.841
2818,940,1,4.5,30.0,125.0,10.0,60.0,7.293
2819,940,2,4.5,30.0,125.0,10.0,60.0,7.286
2820,940,3,4.5,30.0,125.0,10.0,60.0,7.311
2821,941,1,4.5,30.0,125.0,12.5,20.0,5.344
2822,941,2,4.5,30.0,125.0,12.5,20.0,5.859
2823,941,3,4.5,30.0,125.0,12.5,20.0,5.964
2824,942,1,4.5,30.0,125.0,12.5,30.0,6.361
2825,942,2,4.5,30.0,125.0,12.5,30.0,6.653
2826,942,3,4.5,30.0,125.0,12.5,30.0,6.617
2827,943,1,4.5,30.0,125.0,12.5,40.0,7.691
2828,943,2,4.5,30.0,125.0,12.5,40.0,7.714
2829,943,3,4.5,30.0,125.0,12.5,40.0,6.709
2830,944,1,4.5,30.0,125.0,12.5,50.0,8.048
2831,944,2,4.5,30.0,125.0,12.5,50.0,7.094
2832,944,3,4.5,30.0,125.0,12.5,50.0,7.625
2833,945,1,4.5,30.0,125.0,12.5,60.0,7.447
2834,945,2,4.5,30.0,125.0,12.5,60.0,6.896
2835,945,3,4.5,30.0,125.0,12.5,60.0,7.313
2836,946,1,4.5,30.0,125.0,15.0,20.0,5.545
2837,946,2,4.5,30.0,125.0,15.0,20.0,5.73
2838,946,3,4.5,30.0,125.0,15.0,20.0,5.64
2839,947,1,4.5,30.0,125.0,15.0,30.0,6.785
2840,947,2,4.5,30.0,125.0,15.0,30.0,6.471
2841,947,3,4.5,30.0,125.0,15.0,30.0,6.403
2842,948,1,4.5,30.0,125.0,15.0,40.0,7.282
2843,948,2,4.5,30.0,125.0,15.0,40.0,7.138
2844,948,3,4.5,30.0,125.0,15.0,40.0,7.18
2845,949,1,4.5,30.0,125.0,15.0,50.0,6.964
2846,949,2,4.5,30.0,125.0,15.0,50.0,6.857
2847,949,3,4.5,30.0,125.0,15.0,50.0,6.991
2848,950,1,4.5,30.0,125.0,15.0,60.0,6.801
2849,950,2,4.5,30.0,125.0,15.0,60.0,7.195
2850,950,3,4.5,30.0,125.0,15.0,60.0,7.248
2851,951,1,4.5,30.0,162.5,5.0,20.0,4.107
2852,951,2,4.5,30.0,162.5,5.0,20.0,4.551
2853,951,3,4.5,30.0,162.5,5.0,20.0,4.533
2854,952,1,4.5,30.0,162.5,5.0,30.0,5.168
2855,952,2,4.5,30.0,162.5,5.0,30.0,4.87
2856,952,3,4.5,30.0,162.5,5.0,30.0,5.541
2857,953,1,4.5,30.0,162.5,5.0,40.0,5.683
2858,953,2,4.5,30.0,162.5,5.0,40.0,5.735
2859,953,3,4.5,30.0,162.5,5.0,40.0,5.605
2860,954,1,4.5,30.0,162.5,5.0,50.0,5.701
2861,954,2,4.5,30.0,162.5,5.0,50.0,5.539
2862,954,3,4.5,30.0,162.5,5.0,50.0,6.127
2863,955,1,4.5,30.0,162.5,5.0,60.0,5.631
2864,955,2,4.5,30.0,162.5,5.0,60.0,6.707
2865,955,3,4.5,30.0,162.5,5.0,60.0,5.546
2866,956,1,4.5,30.0,162.5,7.5,20.0,4.498
2867,956,2,4.5,30.0,162.5,7.5,20.0,4.993
2868,956,3,4.5,30.0,162.5,7.5,20.0,5.278
2869,957,1,4.5,30.0,162.5,7.5,30.0,5.818
2870,957,2,4.5,30.0,162.5,7.5,30.0,5.96
2871,957,3,4.5,30.0,162.5,7.5,30.0,5.284
2872,958,1,4.5,30.0,162.5,7.5,40.0,6.21
2873,958,2,4.5,30.0,162.5,7.5,40.0,6.099
2874,958,3,4.5,30.0,162.5,7.5,40.0,5.869
2875,959,1,4.5,30.0,162.5,7.5,50.0,6.683
2876,959,2,4.5,30.0,162.5,7.5,50.0,6.022
2877,959,3,4.5,30.0,162.5,7.5,50.0,6.28
2878,960,1,4.5,30.0,162.5,7.5,60.0,6.4
2879,960,2,4.5,30.0,162.5,7.5,60.0,6.317
2880,960,3,4.5,30.0,162.5,7.5,60.0,6.661
2881,961,1,4.5,30.0,162.5,10.0,20.0,5.336
2882,961,2,4.5,30.0,162.5,10.0,20.0,5.5
2883,961,3,4.5,30.0,162.5,10.0,20.0,5.461
2884,962,1,4.5,30.0,162.5,10.0,30.0,6.519
2885,962,2,4.5,30.0,162.5,10.0,30.0,6.199
2886,962,3,4.5,30.0,162.5,10.0,30.0,6.285
2887,963,1,4.5,30.0,162.5,10.0,40.0,6.943
2888,963,2,4.5,30.0,162.5,10.0,40.0,6.84
2889,963,3,4.5,30.0,162.5,10.0,40.0,6.689
2890,964,1,4.5,30.0,162.5,10.0,50.0,6.957
2891,964,2,4.5,30.0,162.5,10.0,50.0,6.821
2892,964,3,4.5,30.0,162.5,10.0,50.0,7.168
2893,965,1,4.5,30.0,162.5,10.0,60.0,6.924
2894,965,2,4.5,30.0,162.5,10.0,60.0,6.764
2895,965,3,4.5,30.0,162.5,10.0,60.0,6.765
2896,966,1,4.5,30.0,162.5,12.5,20.0,5.011
2897,966,2,4.5,30.0,162.5,12.5,20.0,5.624
2898,966,3,4.5,30.0,162.5,12.5,20.0,5.372
2899,967,1,4.5,30.0,162.5,12.5,30.0,6.058
2900,967,2,4.5,30.0,162.5,12.5,30.0,6.526
2901,967,3,4.5,30.0,162.5,12.5,30.0,6.143
2902,968,1,4.5,30.0,162.5,12.5,40.0,6.506
2903,968,2,4.5,30.0,162.5,12.5,40.0,7.186
2904,968,3,4.5,30.0,162.5,12.5,40.0,6.75
2905,969,1,4.5,30.0,162.5,12.5,50.0,7.036
2906,969,2,4.5,30.0,162.5,12.5,50.0,7.162
2907,969,3,4.5,30.0,162.5,12.5,50.0,7.47
2908,970,1,4.5,30.0,162.5,12.5,60.0,7.056
2909,970,2,4.5,30.0,162.5,12.5,60.0,6.714
2910,970,3,4.5,30.0,162.5,12.5,60.0,7.202
2911,971,1,4.5,30.0,162.5,15.0,20.0,5.014
2912,971,2,4.5,30.0,162.5,15.0,20.0,5.679
2913,971,3,4.5,30.0,162.5,15.0,20.0,5.15
2914,972,1,4.5,30.0,162.5,15.0,30.0,5.474
2915,972,2,4.5,30.0,162.5,15.0,30.0,6.2
2916,972,3,4.5,30.0,162.5,15.0,30.0,6.644
2917,973,1,4.5,30.0,162.5,15.0,40.0,7.141
2918,973,2,4.5,30.0,162.5,15.0,40.0,7.213
2919,973,3,4.5,30.0,162.5,15.0,40.0,6.414
2920,974,1,4.5,30.0,162.5,15.0,50.0,7.205
2921,974,2,4.5,30.0,162.5,15.0,50.0,6.748
2922,974,3,4.5,30.0,162.5,15.0,50.0,7.013
2923,975,1,4.5,30.0,162.5,15.0,60.0,6.494
2924,975,2,4.5,30.0,162.5,15.0,60.0,6.67
2925,975,3,4.5,30.0,162.5,15.0,60.0,6.661
2926,976,1,4.5,30.0,200.0,5.0,20.0,3.727
2927,976,2,4.5,30.0,200.0,5.0,20.0,3.699
2928,976,3,4.5,30.0,200.0,5.0,20.0,3.553
2929,977,1,4.5,30.0,200.0,5.0,30.0,4.122
2930,977,2,4.5,30.0,200.0,5.0,30.0,4.413
2931,977,3,4.5,30.0,200.0,5.0,30.0,4.291
2932,978,1,4.5,30.0,200.0,5.0,40.0,5.419
2933,978,2,4.5,30.0,200.0,5.0,40.0,5.505
2934,978,3,4.5,30.0,200.0,5.0,40.0,5.471
2935,979,1,4.5,30.0,200.0,5.0,50.0,5.289
2936,979,2,4.5,30.0,200.0,5.0,50.0,4.733
2937,979,3,4.5,30.0,200.0,5.0,50.0,5.005
2938,980,1,4.5,30.0,200.0,5.0,60.0,5.873
2939,980,2,4.5,30.0,200.0,5.0,60.0,5.363
2940,980,3,4.5,30.0,200.0,5.0,60.0,5.265
2941,981,1,4.5,30.0,200.0,7.5,20.0,4.635
2942,981,2,4.5,30.0,200.0,7.5,20.0,4.529
2943,981,3,4.5,30.0,200.0,7.5,20.0,4.182
2944,982,1,4.5,30.0,200.0,7.5,30.0,5.118
2945,982,2,4.5,30.0,200.0,7.5,30.0,5.163
2946,982,3,4.5,30.0,200.0,7.5,30.0,5.264
2947,983,1,4.5,30.0,200.0,7.5,40.0,6.323
2948,983,2,4.5,30.0,200.0,7.5,40.0,5.993
2949,983,3,4.5,30.0,200.0,7.5,40.0,6.078
2950,984,1,4.5,30.0,200.0,7.5,50.0,6.527
2951,984,2,4.5,30.0,200.0,7.5,50.0,5.872
2952,984,3,4.5,30.0,200.0,7.5,50.0,6.411
2953,985,1,4.5,30.0,200.0,7.5,60.0,6.093
2954,985,2,4.5,30.0,200.0,7.5,60.0,5.47
2955,985,3,4.5,30.0,200.0,7.5,60.0,5.579
2956,986,1,4.5,30.0,200.0,10.0,20.0,4.29
2957,986,2,4.5,30.0,200.0,10.0,20.0,4.724
2958,986,3,4.5,30.0,200.0,10.0,20.0,4.607
2959,987,1,4.5,30.0,200.0,10.0,30.0,5.652
2960,987,2,4.5,30.0,200.0,10.0,30.0,6.146
2961,987,3,4.5,30.0,200.0,10.0,30.0,5.245
2962,988,1,4.5,30.0,200.0,10.0,40.0,6.267
2963,988,2,4.5,30.0,200.0,10.0,40.0,6.36
2964,988,3,4.5,30.0,200.0,10.0,40.0,6.069
2965,989,1,4.5,30.0,200.0,10.0,50.0,6.608
2966,989,2,4.5,30.0,200.0,10.0,50.0,6.152
2967,989,3,4.5,30.0,200.0,10.0,50.0,6.995
2968,990,1,4.5,30.0,200.0,10.0,60.0,6.384
2969,990,2,4.5,30.0,200.0,10.0,60.0,7.144
2970,990,3,4.5,30.0,200.0,10.0,60.0,6.566
2971,991,1,4.5,30.0,200.0,12.5,20.0,4.963
2972,991,2,4.5,30.0,200.0,12.5,20.0,4.66
2973,991,3,4.5,30.0,200.0,12.5,20.0,4.666
2974,992,1,4.5,30.0,200.0,12.5,30.0,5.536
2975,992,2,4.5,30.0,200.0,12.5,30.0,5.733
2976,992,3,4.5,30.0,200.0,12.5,30.0,5.789
2977,993,1,4.5,30.0,200.0,12.5,40.0,6.155
2978,993,2,4.5,30.0,200.0,12.5,40.0,6.34
2979,993,3,4.5,30.0,200.0,12.5,40.0,6.204
2980,994,1,4.5,30.0,200.0,12.5,50.0,7.344
2981,994,2,4.5,30.0,200.0,12.5,50.0,6.675
2982,994,3,4.5,30.0,200.0,12.5,50.0,7.133
2983,995,1,4.5,30.0,200.0,12.5,60.0,6.62
2984,995,2,4.5,30.0,200.0,12.5,60.0,6.748
2985,995,3,4.5,30.0,200.0,12.5,60.0,6.305
2986,996,1,4.5,30.0,200.0,15.0,20.0,4.35
2987,996,2,4.5,30.0,200.0,15.0,20.0,4.534
2988,996,3,4.5,30.0,200.0,15.0,20.0,4.919
2989,997,1,4.5,30.0,200.0,15.0,30.0,5.562
2990,997,2,4.5,30.0,200.0,15.0,30.0,5.887
2991,997,3,4.5,30.0,200.0,15.0,30.0,5.679
2992,998,1,4.5,30.0,200.0,15.0,40.0,6.631
2993,998,2,4.5,30.0,200.0,15.0,40.0,6.158
2994,998,3,4.5,30.0,200.0,15.0,40.0,6.844
2995,999,1,4.5,30.0,200.0,15.0,50.0,6.364
2996,999,2,4.5,30.0,200.0,15.0,50.0,6.285
2997,999,3,4.5,30.0,200.0,15.0,50.0,6.161
2998,1000,1,4.5,30.0,200.0,15.0,60.0,7.128
2999,1000,2,4.5,30.0,200.0,15.0,60.0,6.704
3000,1000,3,4.5,30.0,200.0,15.0,60.0,6.381
3001,1001,1,4.5,32.5,50.0,5.0,20.0,4.637
3002,1001,2,4.5,32.5,50.0,5.0,20.0,4.48
3003,1001,3,4.5,32.5,50.0,5.0,20.0,4.838
3004,1002,1,4.5,32.5,50.0,5.0,30.0,4.579
3005,1002,2,4.5,32.5,50.0,5.0,30.0,4.938
3006,1002,3,4.5,32.5,50.0,5.0,30.0,4.883
3007,1003,1,4.5,32.5,50.0,5.0,40.0,4.835
3008,1003,2,4.5,32.5,50.0,5.0,40.0,5.684
3009,1003,3,4.5,32.5,50.0,5.0,40.0,5.312
3010,1004,1,4.5,32.5,50.0,5.0,50.0,5.62
3011,1004,2,4.5,32.5,50.0,5.0,50.0,6.073
3012,1004,3,4.5,32.5,50.0,5.0,50.0,5.314
3013,1005,1,4.5,32.5,50.0,5.0,60.0,4.97
3014,1005,2,4.5,32.5,50.0,5.0,60.0,5.121
3015,1005,3,4.5,32.5,50.0,5.0,60.0,5.364
3016,1006,1,4.5,32.5,50.0,7.5,20.0,4.829
3017,1006,2,4.5,32.5,50.0,7.5,20.0,4.811
3018,1006,3,4.5,32.5,50.0,7.5,20.0,5.284
3019,1007,1,4.5,32.5,50.0,7.5,30.0,5.819
3020,1007,2,4.5,32.5,50.0,7.5,30.0,5.14
3021,1007,3,4.5,32.5,50.0,7.5,30.0,5.369
3022,1008,1,4.5,32.5,50.0,7.5,40.0,6.508
3023,1008,2,4.5,32.5,50.0,7.5,40.0,6.2
3024,1008,3,4.5,32.5,50.0,7.5,40.0,5.874
3025,1009,1,4.5,32.5,50.0,7.5,50.0,6.065
3026,1009,2,4.5,32.5,50.0,7.5,50.0,6.116
3027,1009,3,4.5,32.5,50.0,7.5,50.0,6.319
3028,1010,1,4.5,32.5,50.0,7.5,60.0,5.407
3029,1010,2,4.5,32.5,50.0,7.5,60.0,5.552
3030,1010,3,4.5,32.5,50.0,7.5,60.0,5.864
3031,1011,1,4.5,32.5,50.0,10.0,20.0,5.36
3032,1011,2,4.5,32.5,50.0,10.0,20.0,5.548
3033,1011,3,4.5,32.5,50.0,10.0,20.0,5.043
3034,1012,1,4.5,32.5,50.0,10.0,30.0,6.212
3035,1012,2,4.5,32.5,50.0,10.0,30.0,6.418
3036,1012,3,4.5,32.5,50.0,10.0,30.0,6.249
3037,1013,1,4.5,32.5,50.0,10.0,40.0,6.526
3038,1013,2,4.5,32.5,50.0,10.0,40.0,6.461
3039,1013,3,4.5,32.5,50.0,10.0,40.0,6.254
3040,1014,1,4.5,32.5,50.0,10.0,50.0,6.492
3041,1014,2,4.5,32.5,50.0,10.0,50.0,6.865
3042,1014,3,4.5,32.5,50.0,10.0,50.0,6.479
3043,1015,1,4.5,32.5,50.0,10.0,60.0,5.938
3044,1015,2,4.5,32.5,50.0,10.0,60.0,6.05
3045,1015,3,4.5,32.5,50.0,10.0,60.0,6.244
3046,1016,1,4.5,32.5,50.0,12.5,20.0,5.383
3047,1016,2,4.5,32.5,50.0,12.5,20.0,5.623
3048,1016,3,4.5,32.5,50.0,12.5,20.0,5.634
3049,1017,1,4.5,32.5,50.0,12.5,30.0,6.461
3050,1017,2,4.5,32.5,50.0,12.5,30.0,6.611
3051,1017,3,4.5,32.5,50.0,12.5,30.0,6.491
3052,1018,1,4.5,32.5,50.0,12.5,40.0,6.326
3053,1018,2,4.5,32.5,50.0,12.5,40.0,6.335
3054,1018,3,4.5,32.5,50.0,12.5,40.0,6.566
3055,1019,1,4.5,32.5,50.0,12.5,50.0,6.486
3056,1019,2,4.5,32.5,50.0,12.5,50.0,6.294
3057,1019,3,4.5,32.5,50.0,12.5,50.0,6.489
3058,1020,1,4.5,32.5,50.0,12.5,60.0,6.155
3059,1020,2,4.5,32.5,50.0,12.5,60.0,6.099
3060,1020,3,4.5,32.5,50.0,12.5,60.0,6.199
3061,1021,1,4.5,32.5,50.0,15.0,20.0,5.617
3062,1021,2,4.5,32.5,50.0,15.0,20.0,5.343
3063,1021,3,4.5,32.5,50.0,15.0,20.0,5.98
3064,1022,1,4.5,32.5,50.0,15.0,30.0,6.06
3065,1022,2,4.5,32.5,50.0,15.0,30.0,5.931
3066,1022,3,4.5,32.5,50.0,15.0,30.0,6.014
3067,1023,1,4.5,32.5,50.0,15.0,40.0,6.459
3068,1023,2,4.5,32.5,50.0,15.0,40.0,6.509
3069,1023,3,4.5,32.5,50.0,15.0,40.0,6.969
3070,1024,1,4.5,32.5,50.0,15.0,50.0,6.176
3071,1024,2,4.5,32.5,50.0,15.0,50.0,6.653
3072,1024,3,4.5,32.5,50.0,15.0,50.0,6.471
3073,1025,1,4.5,32.5,50.0,15.0,60.0,5.648
3074,1025,2,4.5,32.5,50.0,15.0,60.0,6.303
3075,1025,3,4.5,32.5,50.0,15.0,60.0,6.442
3076,1026,1,4.5,32.5,87.5,5.0,20.0,4.122
3077,1026,2,4.5,32.5,87.5,5.0,20.0,4.36
3078,1026,3,4.5,32.5,87.5,5.0,20.0,3.879
3079,1027,1,4.5,32.5,87.5,5.0,30.0,4.81
3080,1027,2,4.5,32.5,87.5,5.0,30.0,5.456
3081,1027,3,4.5,32.5,87.5,5.0,30.0,5.032
3082,1028,1,4.5,32.5,87.5,5.0,40.0,5.302
3083,1028,2,4.5,32.5,87.5,5.0,40.0,5.677
3084,1028,3,4.5,32.5,87.5,5.0,40.0,5.466
3085,1029,1,4.5,32.5,87.5,5.0,50.0,5.581
3086,1029,2,4.5,32.5,87.5,5.0,50.0,5.92
3087,1029,3,4.5,32.5,87.5,5.0,50.0,5.387
3088,1030,1,4.5,32.5,87.5,5.0,60.0,5.209
3089,1030,2,4.5,32.5,87.5,5.0,60.0,5.506
3090,1030,3,4.5,32.5,87.5,5.0,60.0,5.734
3091,1031,1,4.5,32.5,87.5,7.5,20.0,5.409
3092,1031,2,4.5,32.5,87.5,7.5,20.0,4.876
3093,1031,3,4.5,32.5,87.5,7.5,20.0,5.325
3094,1032,1,4.5,32.5,87.5,7.5,30.0,5.643
3095,1032,2,4.5,32.5,87.5,7.5,30.0,6.374
3096,1032,3,4.5,32.5,87.5,7.5,30.0,5.545
3097,1033,1,4.5,32.5,87.5,7.5,40.0,6.684
3098,1033,2,4.5,32.5,87.5,7.5,40.0,6.129
3099,1033,3,4.5,32.5,87.5,7.5,40.0,6.876
3100,1034,1,4.5,32.5,87.5,7.5,50.0,6.578
3101,1034,2,4.5,32.5,87.5,7.5,50.0,6.128
3102,1034,3,4.5,32.5,87.5,7.5,50.0,6.266
3103,1035,1,4.5,32.5,87.5,7.5,60.0,6.381
3104,1035,2,4.5,32.5,87.5,7.5,60.0,6.457
3105,1035,3,4.5,32.5,87.5,7.5,60.0,6.143
3106,1036,1,4.5,32.5,87.5,10.0,20.0,5.475
3107,1036,2,4.5,32.5,87.5,10.0,20.0,5.675
3108,1036,3,4.5,32.5,87.5,10.0,20.0,5.499
3109,1037,1,4.5,32.5,87.5,10.0,30.0,5.9
3110,1037,2,4.5,32.5,87.5,10.0,30.0,6.035
3111,1037,3,4.5,32.5,87.5,10.0,30.0,6.328
3112,1038,1,4.5,32.5,87.5,10.0,40.0,7.053
3113,1038,2,4.5,32.5,87.5,10.0,40.0,7.165
3114,1038,3,4.5,32.5,87.5,10.0,40.0,6.931
3115,1039,1,4.5,32.5,87.5,10.0,50.0,6.893
3116,1039,2,4.5,32.5,87.5,10.0,50.0,7.022
3117,1039,3,4.5,32.5,87.5,10.0,50.0,6.626
3118,1040,1,4.5,32.5,87.5,10.0,60.0,6.52
